,name,realm,rating,cls,spec,play,win,lose
56936,Mercurial,mugthol,1042,warrior,fury,18,12,6
56937,Djfredsd,tichondrius,1041,warrior,fury,24,11,13
56938,Offthecharts,mannoroth,1040,warrior,fury,44,22,22
56939,Smallestwar,zuljin,1040,warrior,fury,89,37,52
56940,Owwycowwy,area-52,1032,warrior,fury,36,15,21
56941,Studsrus,aegwynn,1030,warrior,fury,92,46,46
56942,Nelissa,runetotem,1030,warrior,fury,24,12,12
56943,Shoteiotoshi,ragnaros,1028,warrior,fury,47,25,22
56944,Learila,moon-guard,1027,warrior,fury,30,14,16
56945,Munanio,stormrage,1024,warrior,fury,24,11,13
56946,Axekill,bleeding-hollow,1019,warrior,fury,30,11,19
56947,Lodog,proudmoore,1012,warrior,fury,28,12,16
56948,Bothar,sargeras,1012,warrior,fury,30,11,19
56949,Markodarko,gilneas,1011,warrior,fury,29,16,13
56950,Grimfàng,moon-guard,1009,warrior,fury,44,19,25
56951,Éeu,anubarak,1008,warrior,fury,112,58,54
56952,Shiddoshi,ragnaros,1006,warrior,fury,24,14,10
56953,Crazysharpz,thaurissan,1001,warrior,fury,29,12,17
56954,Xauce,queldorei,999,warrior,fury,42,12,30
56955,Warchine,malganis,994,warrior,fury,27,12,15
56956,Splurger,thrall,991,warrior,fury,17,11,6
56957,Yêawen,tichondrius,990,warrior,fury,20,11,9
56958,Tyranatusk,malganis,989,warrior,fury,18,12,6
56959,Jonÿ,sargeras,989,warrior,fury,84,44,40
56960,Muufasa,nerzhul,988,warrior,fury,24,13,11
56961,Curacao,dark-iron,987,warrior,fury,26,11,15
56962,Rahj,caelestrasz,985,warrior,fury,23,11,12
56963,Bèèfcake,shattered-hand,984,warrior,fury,20,11,9
56964,Bonebreakr,tichondrius,982,warrior,fury,48,18,30
56965,Pulp,sargeras,976,warrior,fury,19,11,8
56966,Elmosmash,thrall,974,warrior,fury,25,11,14
56967,Judessi,kiljaeden,971,warrior,fury,20,11,9
56968,Alexthar,drakkari,967,warrior,fury,86,37,49
56969,Painfulangel,nesingwary,966,warrior,fury,50,29,21
56970,Wargoph,burning-legion,960,warrior,fury,12,10,2
56971,Youngmoneyd,illidan,960,warrior,fury,12,10,2
56972,Gavrien,wyrmrest-accord,960,warrior,fury,12,10,2
56973,Ramseyx,dalaran,960,warrior,fury,16,11,5
56974,Warreeper,area-52,959,warrior,fury,12,10,2
56975,Ooze,darkspear,959,warrior,fury,12,10,2
56976,Dontlookup,tichondrius,959,warrior,fury,15,11,4
56977,Jonhy,illidan,959,warrior,fury,18,10,8
56978,Orrkky,jubeithos,959,warrior,fury,18,10,8
56979,Tigo,khaz-modan,959,warrior,fury,18,10,8
56980,Ankhxiety,sargeras,959,warrior,fury,18,10,8
56981,Vaider,bleeding-hollow,959,warrior,fury,18,10,8
56982,Gryl,stormrage,959,warrior,fury,18,10,8
56983,Akenox,area-52,959,warrior,fury,18,10,8
56984,Hasbullaa,proudmoore,959,warrior,fury,18,10,8
56985,Prestico,ragnaros,959,warrior,fury,24,10,14
56986,Ymìr,moon-guard,959,warrior,fury,24,10,14
56987,Gahenk,chogall,958,warrior,fury,12,10,2
56988,Worclin,illidan,958,warrior,fury,18,10,8
56989,Bigshett,sargeras,958,warrior,fury,18,10,8
56990,Blxckbeard,hyjal,958,warrior,fury,24,10,14
56991,Squishmello,hyjal,957,warrior,fury,12,10,2
56992,Semiru,zuljin,957,warrior,fury,12,10,2
56993,Qicha,tichondrius,957,warrior,fury,24,10,14
56994,Gorcker,hellscream,955,warrior,fury,18,10,8
56995,Sinkale,moon-guard,955,warrior,fury,18,10,8
56996,Harlow,spirestone,955,warrior,fury,24,10,14
56997,Aggravation,bleeding-hollow,955,warrior,fury,24,10,14
56998,Lessandro,quelthalas,954,warrior,fury,18,10,8
56999,Luckychaos,bleeding-hollow,954,warrior,fury,18,10,8
57000,Alerish,quelthalas,954,warrior,fury,18,10,8
57001,Lurtras,exodar,954,warrior,fury,24,10,14
57002,Jcßot,exodar,954,warrior,fury,24,10,14
57003,Nordrages,stormrage,953,warrior,fury,18,10,8
57004,Zépileque,azralon,953,warrior,fury,30,10,20
57005,Brutalpløx,illidan,953,warrior,fury,30,10,20
57006,Ironbark,elune,952,warrior,fury,18,10,8
57007,Hadowar,thrall,952,warrior,fury,18,10,8
57008,Mfgodofwar,kelthuzad,951,warrior,fury,24,10,14
57009,Maytrixx,stormrage,950,warrior,fury,12,10,2
57010,Jellybomb,sargeras,950,warrior,fury,24,10,14
57011,Slumdawgg,andorhal,948,warrior,fury,24,10,14
57012,Cannan,the-underbog,948,warrior,fury,81,28,53
57013,Rumka,draktharon,943,warrior,fury,71,26,45
57014,Croxxs,aegwynn,934,warrior,fury,18,10,8
57015,Gushee,medivh,927,warrior,fury,23,12,11
57016,Darkarus,drakkari,925,warrior,fury,36,14,22
57017,Hùlksmâsh,zuljin,924,warrior,fury,23,13,10
57018,Afelhia,moon-guard,924,warrior,fury,25,11,14
57019,Ghostlyedge,turalyon,918,warrior,fury,72,25,47
57020,Qfiend,stormrage,911,warrior,fury,17,10,7
57021,Obiwun,azgalor,910,warrior,fury,17,10,7
57022,Nïckböï,misha,909,warrior,fury,41,21,20
57023,Dolsorae,malganis,905,warrior,fury,28,11,17
57024,Pigonhae,zuljin,904,warrior,fury,25,12,13
57025,Lokiullr,tichondrius,900,warrior,fury,27,11,16
57026,Samdarkblade,kilrogg,898,warrior,fury,33,10,23
57027,Shyliar,thrall,896,warrior,fury,20,10,10
57028,Grievouz,nemesis,894,warrior,fury,17,10,7
57029,Xtargaryen,stormrage,893,warrior,fury,20,10,10
57030,Tankieone,aggramar,883,warrior,fury,85,31,54
57031,Zambonibob,eonar,876,warrior,fury,54,25,29
57032,Urnitemare,hyjal,872,warrior,fury,66,22,44
57033,Gbrz,stormrage,864,warrior,fury,12,9,3
57034,Beifong,barthilas,864,warrior,fury,12,9,3
57035,Shadowstingg,tichondrius,864,warrior,fury,12,9,3
57036,Pkgdtko,tichondrius,864,warrior,fury,12,9,3
57037,Notacop,malygos,864,warrior,fury,12,9,3
57038,Genderfluuid,trollbane,864,warrior,fury,12,9,3
57039,Nukemdown,darkspear,864,warrior,fury,18,9,9
57040,Chainsa,stormrage,864,warrior,fury,18,9,9
57041,Riftgar,hyjal,864,warrior,fury,18,9,9
57042,Astrëa,quelthalas,864,warrior,fury,18,9,9
57043,Fayttful,area-52,864,warrior,fury,18,9,9
57044,Lindsanv,illidan,864,warrior,fury,18,9,9
57045,Baylîfe,illidan,864,warrior,fury,18,9,9
57046,Shimizuken,tichondrius,864,warrior,fury,24,9,15
57047,Verrynasty,area-52,863,warrior,fury,12,9,3
57048,Virillius,wyrmrest-accord,863,warrior,fury,12,9,3
57049,Ishtalar,sargeras,863,warrior,fury,12,9,3
57050,Flanrych,illidan,863,warrior,fury,12,9,3
57051,Likelygood,tichondrius,863,warrior,fury,12,9,3
57052,Squonks,kelthuzad,863,warrior,fury,12,9,3
57053,Mywarr,andorhal,863,warrior,fury,18,9,9
57054,Zastrow,dalaran,863,warrior,fury,18,9,9
57055,Tyrannus,chogall,863,warrior,fury,18,9,9
57056,Broksampson,stormrage,863,warrior,fury,18,9,9
57057,Elfdestroyer,wyrmrest-accord,863,warrior,fury,18,9,9
57058,Kiladrew,korgath,863,warrior,fury,18,9,9
57059,Youjumpijump,frostmourne,863,warrior,fury,24,9,15
57060,Xclusive,area-52,863,warrior,fury,24,9,15
57061,Yahnjee,stormrage,863,warrior,fury,24,9,15
57062,Gzilla,queldorei,863,warrior,fury,24,9,15
57063,Orsex,ragnaros,863,warrior,fury,24,9,15
57064,Tylerdurdenx,dalaran,862,warrior,fury,12,9,3
57065,Iskandër,quelthalas,862,warrior,fury,12,9,3
57066,Nowarriororc,thrall,862,warrior,fury,18,9,9
57067,Lox,blades-edge,862,warrior,fury,18,9,9
57068,Kåyotix,proudmoore,862,warrior,fury,18,9,9
57069,Archibaldo,darkspear,862,warrior,fury,18,9,9
57070,Kreigër,area-52,862,warrior,fury,18,9,9
57071,Exsolacyst,sargeras,862,warrior,fury,18,9,9
57072,Kiaonlinn,ragnaros,862,warrior,fury,18,9,9
57073,Crammed,tichondrius,862,warrior,fury,24,9,15
57074,Cannonballz,sargeras,861,warrior,fury,18,9,9
57075,Virrainy,stormrage,861,warrior,fury,18,9,9
57076,Painquin,boulderfist,861,warrior,fury,24,9,15
57077,Hamandaxe,amanthul,861,warrior,fury,24,9,15
57078,Nerjinzul,bloodscalp,860,warrior,fury,15,10,5
57079,Maddzspin,tichondrius,860,warrior,fury,18,9,9
57080,Jarmog,tichondrius,860,warrior,fury,18,9,9
57081,Rodorn,frostmourne,860,warrior,fury,22,10,12
57082,Groguu,windrunner,859,warrior,fury,18,9,9
57083,Fartden,tichondrius,859,warrior,fury,18,9,9
57084,Stunninchaos,shattered-hand,859,warrior,fury,24,9,15
57085,Figurefour,tichondrius,858,warrior,fury,12,9,3
57086,Papasmurff,zuljin,858,warrior,fury,18,9,9
57087,Melankoma,sargeras,856,warrior,fury,18,9,9
57088,Jendal,ragnaros,856,warrior,fury,24,11,13
57089,Kræzee,kelthuzad,856,warrior,fury,24,9,15
57090,Nukee,tichondrius,853,warrior,fury,24,9,15
57091,Cüba,nemesis,851,warrior,fury,36,14,22
57092,Boitoróh,azralon,850,warrior,fury,24,9,15
57093,Altharos,drakkari,845,warrior,fury,19,9,10
57094,Trufsoturi,bleeding-hollow,845,warrior,fury,23,9,14
57095,Xiing,azshara,842,warrior,fury,24,9,15
57096,Flywar,nesingwary,838,warrior,fury,60,25,35
57097,Kajing,boulderfist,836,warrior,fury,19,10,9
57098,Cønan,stormrage,830,warrior,fury,14,10,4
57099,Ghonad,windrunner,821,warrior,fury,23,9,14
57100,Kessahh,moon-guard,820,warrior,fury,18,9,9
57101,Likeachimpx,sargeras,816,warrior,fury,15,10,5
57102,Magdar,daggerspine,813,warrior,fury,28,9,19
57103,Haelerostus,moon-guard,811,warrior,fury,60,25,35
57104,Futtmebuck,emerald-dream,810,warrior,fury,18,10,8
57105,Franklinmvrd,stormrage,810,warrior,fury,18,10,8
57106,Rediger,aggramar,805,warrior,fury,40,16,24
57107,Bargorengar,skullcrusher,797,warrior,fury,108,48,60
57108,Liquidbagel,frostmourne,794,warrior,fury,22,9,13
57109,Stompgnomes,malganis,791,warrior,fury,20,9,11
57110,Doominustwo,tichondrius,784,warrior,fury,19,9,10
57111,Verallyn,area-52,783,warrior,fury,19,9,10
57112,Klim,grizzly-hills,781,warrior,fury,25,9,16
57113,Stimm,blood-furnace,768,warrior,fury,12,8,4
57114,Colonclogger,proudmoore,768,warrior,fury,12,8,4
57115,Controlololx,hyjal,768,warrior,fury,12,8,4
57116,Bamag,dethecus,768,warrior,fury,12,8,4
57117,Collosalx,stormrage,768,warrior,fury,12,8,4
57118,Thelma,archimonde,768,warrior,fury,12,8,4
57119,Zadrak,whisperwind,768,warrior,fury,12,8,4
57120,Swìll,illidan,768,warrior,fury,12,8,4
57121,Humanlog,illidan,768,warrior,fury,12,8,4
57122,Angryexe,zuljin,768,warrior,fury,12,8,4
57123,Narwhål,tichondrius,768,warrior,fury,12,8,4
57124,Beforever,kiljaeden,768,warrior,fury,12,8,4
57125,Kruma,stormscale,768,warrior,fury,12,8,4
57126,Baultenaz,draenor,768,warrior,fury,12,8,4
57127,Ryse,aegwynn,768,warrior,fury,12,8,4
57128,Bbcapitalist,blackrock,768,warrior,fury,12,8,4
57129,Beerstorm,stormrage,768,warrior,fury,12,8,4
57130,Rimshotts,sargeras,768,warrior,fury,12,8,4
57131,Idranel,nordrassil,768,warrior,fury,12,8,4
57132,Tehsuperhero,norgannon,768,warrior,fury,12,8,4
57133,Bozwar,tichondrius,768,warrior,fury,18,8,10
57134,Doczz,malganis,768,warrior,fury,18,8,10
57135,Oohsht,tichondrius,768,warrior,fury,18,8,10
57136,Asstastic,bonechewer,768,warrior,fury,18,8,10
57137,Coltyn,illidan,768,warrior,fury,18,8,10
57138,Seanpaiuwu,zuljin,768,warrior,fury,24,8,16
57139,Icebringer,frostmourne,768,warrior,fury,24,8,16
57140,Kyres,moon-guard,767,warrior,fury,12,8,4
57141,Trickyshield,durotan,767,warrior,fury,12,8,4
57142,Spraten,bonechewer,767,warrior,fury,12,8,4
57143,Drunkwarriôr,malygos,767,warrior,fury,12,8,4
57144,Zhangetsu,emerald-dream,767,warrior,fury,12,8,4
57145,Mittyroar,khazgoroth,767,warrior,fury,12,8,4
57146,Moggos,firetree,767,warrior,fury,12,8,4
57147,Varenkä,drakkari,767,warrior,fury,12,8,4
57148,Dagrone,drakkari,767,warrior,fury,12,8,4
57149,Mlau,tichondrius,767,warrior,fury,12,8,4
57150,Enzothebaker,thrall,767,warrior,fury,12,8,4
57151,Wíldcat,illidan,767,warrior,fury,18,8,10
57152,Furyann,frostmourne,767,warrior,fury,18,8,10
57153,Zêtt,drakkari,767,warrior,fury,18,8,10
57154,Gízzmo,tichondrius,767,warrior,fury,18,8,10
57155,Warriorox,illidan,767,warrior,fury,18,8,10
57156,Gorethrax,tichondrius,767,warrior,fury,18,8,10
57157,Maintarget,malganis,767,warrior,fury,18,8,10
57158,Stoneball,kiljaeden,767,warrior,fury,18,8,10
57159,Irallianaa,daggerspine,767,warrior,fury,18,8,10
57160,Potan,thrall,767,warrior,fury,18,8,10
57161,Ungabunga,frostwolf,767,warrior,fury,18,8,10
57162,Zaràki,area-52,767,warrior,fury,18,8,10
57163,Erdres,kelthuzad,767,warrior,fury,22,9,13
57164,Darkirondadi,frostmourne,766,warrior,fury,12,8,4
57165,Theßull,frostmourne,766,warrior,fury,12,8,4
57166,Ugrak,frostmourne,766,warrior,fury,12,8,4
57167,Menelaau,nemesis,766,warrior,fury,12,8,4
57168,Alrekur,moon-guard,766,warrior,fury,12,8,4
57169,Droggo,cenarius,766,warrior,fury,12,8,4
57170,Drumann,hyjal,766,warrior,fury,12,8,4
57171,Gromtalin,sargeras,766,warrior,fury,18,8,10
57172,Genjis,quelthalas,766,warrior,fury,18,8,10
57173,Arågòrn,stormrage,766,warrior,fury,18,8,10
57174,Ayn,llane,766,warrior,fury,18,8,10
57175,Åsc,area-52,766,warrior,fury,18,8,10
57176,Warpaint,azuremyst,766,warrior,fury,18,8,10
57177,Racknon,ragnaros,766,warrior,fury,24,9,15
57178,Alanoria,skywall,765,warrior,fury,18,8,10
57179,Xanthchaser,stormrage,765,warrior,fury,18,8,10
57180,Lourdadmiwal,aegwynn,765,warrior,fury,35,11,24
57181,Hellsinga,stormrage,764,warrior,fury,18,8,10
57182,Zeerohkool,tichondrius,764,warrior,fury,24,8,16
57183,Hishika,quelthalas,763,warrior,fury,15,9,6
57184,Huri,nemesis,763,warrior,fury,30,8,22
57185,Frettyhooman,blood-furnace,762,warrior,fury,12,8,4
57186,Çampbêll,area-52,762,warrior,fury,24,8,16
57187,Buffygramp,kelthuzad,762,warrior,fury,24,8,16
57188,Alandris,icecrown,760,warrior,fury,18,10,8
57189,Vicegripp,misha,759,warrior,fury,18,8,10
57190,Kilp,thrall,751,warrior,fury,17,8,9
57191,Riddickx,dragonblight,746,warrior,fury,30,10,20
57192,Marleau,bleeding-hollow,742,warrior,fury,21,9,12
57193,Slughórn,moon-guard,735,warrior,fury,14,9,5
57194,Arngrimm,area-52,735,warrior,fury,14,9,5
57195,Heater,stormrage,735,warrior,fury,16,8,8
57196,Azmael,sargeras,735,warrior,fury,17,8,9
57197,Alaricck,quelthalas,735,warrior,fury,26,9,17
57198,Vlark,eredar,725,warrior,fury,18,8,10
57199,Sedition,borean-tundra,719,warrior,fury,11,8,3
57200,Zaraki,moon-guard,704,warrior,fury,16,8,8
57201,Eleronogoth,draka,704,warrior,fury,16,8,8
57202,Akj,sargeras,701,warrior,fury,23,9,14
57203,Dagaraha,quelthalas,693,warrior,fury,22,8,14
57204,Cjz,tichondrius,672,warrior,fury,12,7,5
57205,Ðrëäd,area-52,672,warrior,fury,12,7,5
57206,Stonksi,shadowmoon,672,warrior,fury,12,7,5
57207,Notzyeal,area-52,672,warrior,fury,12,7,5
57208,Executefreak,illidan,672,warrior,fury,12,7,5
57209,Tnknspnk,magtheridon,672,warrior,fury,12,7,5
57210,Gazah,skullcrusher,672,warrior,fury,12,7,5
57211,Heyzulnut,whisperwind,672,warrior,fury,12,7,5
57212,Grandorth,moon-guard,672,warrior,fury,12,7,5
57213,Ruckw,stormrage,672,warrior,fury,12,7,5
57214,Funsyze,garona,672,warrior,fury,12,7,5
57215,Dós,emerald-dream,672,warrior,fury,12,7,5
57216,Nylissia,blood-furnace,672,warrior,fury,12,7,5
57217,Tonios,stormrage,672,warrior,fury,12,7,5
57218,Linara,shandris,672,warrior,fury,12,7,5
57219,Ladderx,area-52,672,warrior,fury,12,7,5
57220,Canduin,queldorei,672,warrior,fury,12,7,5
57221,Showtimè,thrall,672,warrior,fury,12,7,5
57222,Riechst,quelthalas,672,warrior,fury,12,7,5
57223,Evanx,sargeras,672,warrior,fury,12,7,5
57224,Maar,lightbringer,672,warrior,fury,12,7,5
57225,Krunas,quelthalas,672,warrior,fury,12,7,5
57226,Kryptonite,illidan,672,warrior,fury,12,7,5
57227,Malatov,moon-guard,672,warrior,fury,12,7,5
57228,Vongrave,moonrunner,672,warrior,fury,12,7,5
57229,Vvarcry,sargeras,672,warrior,fury,12,7,5
57230,Mereleona,quelthalas,672,warrior,fury,12,7,5
57231,Liltotey,frostmourne,672,warrior,fury,12,7,5
57232,Sypii,malganis,672,warrior,fury,12,7,5
57233,Dustywx,area-52,672,warrior,fury,12,7,5
57234,Xårren,stormrage,672,warrior,fury,12,7,5
57235,Oggrend,dalaran,672,warrior,fury,12,7,5
57236,Eino,llane,672,warrior,fury,12,7,5
57237,Souserkill,ragnaros,672,warrior,fury,12,7,5
57238,Iinnocence,frostmourne,672,warrior,fury,12,7,5
57239,Kowboy,stormrage,672,warrior,fury,12,7,5
57240,Mardrex,korgath,672,warrior,fury,18,7,11
57241,Endlesskilla,destromath,672,warrior,fury,18,7,11
57242,Okgotchax,kelthuzad,672,warrior,fury,18,7,11
57243,Belena,barthilas,672,warrior,fury,18,7,11
57244,Ëdwärd,moon-guard,672,warrior,fury,18,7,11
57245,Ðìbs,moon-guard,672,warrior,fury,18,7,11
57246,Rustylugnut,area-52,672,warrior,fury,18,7,11
57247,Radnod,tichondrius,672,warrior,fury,18,7,11
57248,Iwillcrushyo,darkspear,672,warrior,fury,18,7,11
57249,Goaco,drakkari,672,warrior,fury,18,7,11
57250,Dotlom,wyrmrest-accord,672,warrior,fury,24,7,17
57251,Kwelve,proudmoore,671,warrior,fury,12,7,5
57252,Zikeno,dalaran,671,warrior,fury,12,7,5
57253,Bjarkyy,azralon,671,warrior,fury,12,7,5
57254,Demobox,malganis,671,warrior,fury,12,7,5
57255,Greenmachine,twisting-nether,671,warrior,fury,12,7,5
57256,Pancárcho,quelthalas,671,warrior,fury,12,7,5
57257,Nokak,borean-tundra,671,warrior,fury,12,7,5
57258,Lísterfiend,illidan,671,warrior,fury,12,7,5
57259,Ahmorok,moon-guard,671,warrior,fury,12,7,5
57260,Quintonious,dark-iron,671,warrior,fury,12,7,5
57261,Potjiekos,lightninghoof,671,warrior,fury,12,7,5
57262,Gigantx,tichondrius,671,warrior,fury,12,7,5
57263,Yagluth,illidan,671,warrior,fury,12,7,5
57264,Idestroy,exodar,671,warrior,fury,12,7,5
57265,Cellyndia,area-52,671,warrior,fury,12,7,5
57266,Seksyme,darkspear,671,warrior,fury,12,7,5
57267,Methodicaly,aerie-peak,671,warrior,fury,12,7,5
57268,Pelikanesis,arthas,671,warrior,fury,12,7,5
57269,Mullf,stormrage,671,warrior,fury,12,7,5
57270,Iorak,queldorei,671,warrior,fury,12,7,5
57271,Chacca,suramar,671,warrior,fury,18,7,11
57272,Smokiiwar,proudmoore,671,warrior,fury,18,7,11
57273,Neak,kelthuzad,671,warrior,fury,18,7,11
57274,Wårrior,kelthuzad,671,warrior,fury,18,7,11
57275,Rockadoodle,tichondrius,671,warrior,fury,18,7,11
57276,Barsol,ragnaros,671,warrior,fury,18,7,11
57277,Xochicotzin,mugthol,671,warrior,fury,18,7,11
57278,Ragnir,kelthuzad,671,warrior,fury,18,7,11
57279,Ghurrk,hyjal,671,warrior,fury,18,7,11
57280,Chieef,illidan,671,warrior,fury,18,7,11
57281,Hurtless,area-52,671,warrior,fury,18,7,11
57282,Cthumoo,moonrunner,671,warrior,fury,18,7,11
57283,Remudan,tichondrius,671,warrior,fury,18,7,11
57284,Xiosè,ragnaros,671,warrior,fury,24,7,17
57285,Thradek,proudmoore,671,warrior,fury,24,7,17
57286,Dragnol,quelthalas,670,warrior,fury,12,7,5
57287,Chaiwar,ghostlands,670,warrior,fury,12,7,5
57288,Ganon,garrosh,670,warrior,fury,12,7,5
57289,Boneskull,zuljin,669,warrior,fury,12,7,5
57290,Stoneddragon,spinebreaker,669,warrior,fury,12,7,5
57291,Rafaeldantas,azralon,669,warrior,fury,12,7,5
57292,Lyzan,stormrage,669,warrior,fury,12,7,5
57293,Sealee,area-52,669,warrior,fury,12,7,5
57294,Khorvesh,burning-legion,669,warrior,fury,18,7,11
57295,Gamoosh,illidan,669,warrior,fury,20,7,13
57296,Deáthwing,steamwheedle-cartel,669,warrior,fury,24,7,17
57297,Shadowtitanx,korgath,669,warrior,fury,30,7,23
57298,Misgnomer,farstriders,667,warrior,fury,12,7,5
57299,Genesis,zangarmarsh,667,warrior,fury,12,7,5
57300,Sworne,nordrassil,667,warrior,fury,12,7,5
57301,Siiss,stormrage,665,warrior,fury,21,9,12
57302,Keateane,frostmourne,662,warrior,fury,12,7,5
57303,Shhiraq,zuljin,661,warrior,fury,30,7,23
57304,Nighttoker,lightnings-blade,659,warrior,fury,12,7,5
57305,Crashacorn,stormrage,659,warrior,fury,18,7,11
57306,Trailsend,dalaran,658,warrior,fury,12,7,5
57307,Damnge,zuljin,656,warrior,fury,24,10,14
57308,Ayvha,wyrmrest-accord,654,warrior,fury,18,7,11
57309,Naughtytwat,tichondrius,639,warrior,fury,14,8,6
57310,Beardedretz,durotan,639,warrior,fury,16,7,9
57311,Ngu,eldrethalas,639,warrior,fury,17,7,10
57312,Zovudo,area-52,638,warrior,fury,14,8,6
57313,Wintz,dreadmaul,638,warrior,fury,14,8,6
57314,Donjuan,skullcrusher,637,warrior,fury,20,8,12
57315,Nanor,zuljin,635,warrior,fury,14,8,6
57316,Fenmok,khazgoroth,623,warrior,fury,11,7,4
57317,Starcade,executus,623,warrior,fury,11,7,4
57318,Greenwell,area-52,623,warrior,fury,15,7,8
57319,Soypingu,the-scryers,623,warrior,fury,21,7,14
57320,Leónard,moon-guard,622,warrior,fury,17,7,10
57321,Iozhua,wyrmrest-accord,617,warrior,fury,22,9,13
57322,Furryhorv,frostmourne,608,warrior,fury,22,7,15
57323,Rohkvan,illidan,607,warrior,fury,14,7,7
57324,Vorthax,korgath,607,warrior,fury,14,7,7
57325,Riguini,tol-barad,606,warrior,fury,14,7,7
57326,Lilreese,tichondrius,592,warrior,fury,13,7,6
57327,Noktyn,haomarush,591,warrior,fury,11,7,4
57328,Grimfate,boulderfist,576,warrior,fury,6,6,0
57329,Grïnk,stormrage,576,warrior,fury,6,6,0
57330,Seulrene,sargeras,576,warrior,fury,6,6,0
57331,Contented,illidan,576,warrior,fury,9,7,2
57332,Yükana,quelthalas,576,warrior,fury,12,6,6
57333,Disarmed,proudmoore,576,warrior,fury,12,6,6
57334,Gtrain,barthilas,576,warrior,fury,12,6,6
57335,Majaya,area-52,576,warrior,fury,12,6,6
57336,Bigmagron,azralon,576,warrior,fury,12,6,6
57337,Erogorn,dawnbringer,576,warrior,fury,12,6,6
57338,Rigil,the-forgotten-coast,576,warrior,fury,12,6,6
57339,Timbermack,moon-guard,576,warrior,fury,12,6,6
57340,Marfas,hyjal,576,warrior,fury,12,6,6
57341,Benieswar,frostmourne,576,warrior,fury,12,6,6
57342,Shieldchain,dalaran,576,warrior,fury,12,6,6
57343,Râgê,moon-guard,576,warrior,fury,12,6,6
57344,Skoll,illidan,576,warrior,fury,12,6,6
57345,Zatarra,azralon,576,warrior,fury,12,6,6
57346,Ðrënch,tichondrius,576,warrior,fury,12,6,6
57347,Zertok,ravencrest,576,warrior,fury,12,6,6
57348,Emv,area-52,576,warrior,fury,12,6,6
57349,Kennie,malganis,576,warrior,fury,12,6,6
57350,Tortag,malganis,576,warrior,fury,12,6,6
57351,Youngmop,eitrigg,576,warrior,fury,12,6,6
57352,Durrandal,stormrage,576,warrior,fury,12,6,6
57353,Shaolin,duskwood,576,warrior,fury,12,6,6
57354,Kaivax,tichondrius,576,warrior,fury,12,6,6
57355,Ezcharger,kelthuzad,576,warrior,fury,12,6,6
57356,Dangerousd,kiljaeden,576,warrior,fury,12,6,6
57357,Dëåth,azgalor,576,warrior,fury,12,6,6
57358,Yadiig,illidan,576,warrior,fury,12,6,6
57359,Krispykreme,uldum,576,warrior,fury,12,6,6
57360,Freÿdis,zuljin,576,warrior,fury,12,6,6
57361,Atruis,area-52,576,warrior,fury,12,6,6
57362,Snowflakee,jaedenar,576,warrior,fury,12,6,6
57363,Feedzz,area-52,576,warrior,fury,12,6,6
57364,Whateverzhan,tichondrius,576,warrior,fury,12,6,6
57365,Tacrolimus,thrall,576,warrior,fury,12,6,6
57366,Strongerjaw,tichondrius,576,warrior,fury,12,6,6
57367,Gamelagged,area-52,576,warrior,fury,12,6,6
57368,Bestseason,kelthuzad,576,warrior,fury,12,6,6
57369,Mordoo,zuljin,576,warrior,fury,12,6,6
57370,Sunamys,illidan,576,warrior,fury,12,6,6
57371,Fooko,lethon,576,warrior,fury,12,6,6
57372,Matrias,tichondrius,576,warrior,fury,12,6,6
57373,Whittyxc,tichondrius,576,warrior,fury,12,6,6
57374,Raeyth,twisting-nether,576,warrior,fury,12,6,6
57375,Ggludan,area-52,576,warrior,fury,12,6,6
57376,Serzull,area-52,576,warrior,fury,12,6,6
57377,New,sargeras,576,warrior,fury,12,6,6
57378,Bonafidesimp,stormrage,576,warrior,fury,12,6,6
57379,Rezhan,area-52,576,warrior,fury,12,6,6
57380,Iluvhugz,tichondrius,576,warrior,fury,12,6,6
57381,Endurefen,sargeras,576,warrior,fury,12,6,6
57382,Lilkrome,illidan,576,warrior,fury,12,6,6
57383,Oppos,lightnings-blade,576,warrior,fury,12,6,6
57384,Flynnstone,tichondrius,576,warrior,fury,12,6,6
57385,Assamith,nemesis,576,warrior,fury,18,6,12
57386,Kritsg,azgalor,576,warrior,fury,18,6,12
57387,Himer,tichondrius,576,warrior,fury,18,6,12
57388,Flexo,moon-guard,576,warrior,fury,18,6,12
57389,Forks,malganis,576,warrior,fury,18,6,12
57390,Tinfinitee,frostwolf,576,warrior,fury,18,6,12
57391,Digitaldj,frostmourne,576,warrior,fury,18,6,12
57392,Elleaux,bloodscalp,575,warrior,fury,12,6,6
57393,Lorelie,malganis,575,warrior,fury,12,6,6
57394,Kratthos,azralon,575,warrior,fury,12,6,6
57395,Trackhawk,moon-guard,575,warrior,fury,12,6,6
57396,Plidan,shuhalo,575,warrior,fury,12,6,6
57397,Isitorganic,nesingwary,575,warrior,fury,12,6,6
57398,Mordelona,ragnaros,575,warrior,fury,12,6,6
57399,Berario,garrosh,575,warrior,fury,12,6,6
57400,Hoarahløux,trollbane,575,warrior,fury,12,6,6
57401,Xenyn,malganis,575,warrior,fury,12,6,6
57402,Burninated,tichondrius,575,warrior,fury,12,6,6
57403,Redblade,bleeding-hollow,575,warrior,fury,18,6,12
57404,Docmoriarty,malygos,575,warrior,fury,18,6,12
57405,Honorloxo,bleeding-hollow,575,warrior,fury,24,6,18
57406,Betametazone,ragnaros,574,warrior,fury,13,8,5
