,name,realm,rating,cls,spec,play,win,lose
52109,Krunchä,ragnaros,96,warrior,fury,3,2,1
52110,Ларджсворд,eversong,96,warrior,fury,11,2,9
52111,Модныйклык,eversong,96,warrior,fury,6,1,5
52112,Kerpi,silvermoon,96,warrior,fury,6,1,5
52113,Riptide,aggra-português,96,warrior,fury,6,1,5
52114,Swordluw,argent-dawn,96,warrior,fury,6,1,5
52115,Greekazi,kazzak,96,warrior,fury,6,1,5
52116,Høxy,outland,96,warrior,fury,6,1,5
52117,Stratic,blackmoore,96,warrior,fury,6,1,5
52118,Dp,area-52,96,warrior,fury,6,1,5
52119,Woghard,drakthul,96,warrior,fury,6,1,5
52120,Спаццифика,soulflayer,96,warrior,fury,6,1,5
52121,Fraeydís,silvermoon,96,warrior,fury,6,1,5
52122,Kronstris,veklor,96,warrior,fury,6,1,5
52123,Marícan,blackmoore,96,warrior,fury,6,1,5
52124,Mot,terenas,96,warrior,fury,6,1,5
52125,Azrail,xavius,96,warrior,fury,6,1,5
52126,Malebolia,mugthol,96,warrior,fury,6,1,5
52127,Sagethi,blackrock,96,warrior,fury,6,1,5
52128,Misiaczek,the-maelstrom,96,warrior,fury,6,1,5
52129,Znorro,trollbane,96,warrior,fury,6,1,5
52130,Stromzy,silvermoon,96,warrior,fury,6,1,5
52131,Анстасмэш,soulflayer,96,warrior,fury,6,1,5
52132,Feltias,drakthul,96,warrior,fury,6,1,5
52133,Фиббоначи,deathguard,96,warrior,fury,6,1,5
52134,Oxandrolona,argent-dawn,96,warrior,fury,6,1,5
52135,Армапипец,soulflayer,96,warrior,fury,6,1,5
52136,Bladewound,draenor,96,warrior,fury,6,1,5
52137,Skîêl,archimonde,96,warrior,fury,6,1,5
52138,Furyfame,darksorrow,96,warrior,fury,6,1,5
52139,Spacemachine,kazzak,96,warrior,fury,6,1,5
52140,Киссмиплис,gordunni,96,warrior,fury,6,1,5
52141,Karreg,hyjal,96,warrior,fury,6,1,5
52142,Moldamis,blackhand,96,warrior,fury,6,1,5
52143,Coldstory,draenor,96,warrior,fury,6,1,5
52144,Kaij,draenor,96,warrior,fury,6,1,5
52145,Дуухаст,gordunni,96,warrior,fury,6,1,5
52146,Rammaxx,tarren-mill,96,warrior,fury,6,1,5
52147,Xenowarr,tarren-mill,96,warrior,fury,6,1,5
52148,Narkzsthki,kazzak,96,warrior,fury,6,1,5
52149,Callipsa,argent-dawn,96,warrior,fury,6,1,5
52150,Grimmrock,gorgonnash,96,warrior,fury,6,1,5
52151,Raakalainen,vashj,96,warrior,fury,6,1,5
52152,Wardruine,dun-modr,96,warrior,fury,6,1,5
52153,Gameera,aerie-peak,96,warrior,fury,6,1,5
52154,Bokth,archimonde,96,warrior,fury,6,1,5
52155,Hordox,archimonde,96,warrior,fury,6,1,5
52156,Xirár,sylvanas,96,warrior,fury,6,1,5
52157,Utharis,stormscale,96,warrior,fury,6,1,5
52158,Денеур,gordunni,96,warrior,fury,6,1,5
52159,Рагкар,gordunni,96,warrior,fury,6,1,5
52160,Wanzzeur,hyjal,96,warrior,fury,6,1,5
52161,Sorkk,kazzak,96,warrior,fury,6,1,5
52162,Elesharde,sanguino,96,warrior,fury,6,1,5
52163,Ðý,silvermoon,96,warrior,fury,6,1,5
52164,Wiliamwalace,zuljin,96,warrior,fury,6,1,5
52165,Rawne,kirin-tor,96,warrior,fury,6,1,5
52166,Batourga,marécage-de-zangar,96,warrior,fury,6,1,5
52167,Savedsky,zuljin,96,warrior,fury,6,1,5
52168,Hammerfall,uldum,96,warrior,fury,6,1,5
52169,Jessepinkman,kirin-tor,96,warrior,fury,6,1,5
52170,Corpsecount,stormrage,96,warrior,fury,6,1,5
52171,Wifioffline,silvermoon,96,warrior,fury,6,1,5
52172,Raixxon,ragnaros,96,warrior,fury,6,1,5
52173,Quandaledngl,silvermoon,96,warrior,fury,12,1,11
52174,Анури,eversong,96,warrior,fury,12,1,11
52175,Hágríd,ragnaros,96,warrior,fury,12,1,11
52176,Zarolk,rashgarroth,96,warrior,fury,12,1,11
52177,Kaodes,outland,96,warrior,fury,17,1,16
52178,Bladewolf,khadgar,95,warrior,fury,12,1,11
52179,Krachz,draenor,63,warrior,fury,2,2,0
52180,Elkatar,stormscale,46,warrior,fury,23,6,17
52181,Hurlcroc,silvermoon,41,warrior,fury,9,2,7
52182,Vivrya,silvermoon,31,warrior,fury,2,1,1
52183,Olriksen,dentarg,31,warrior,fury,2,1,1
52184,Dreyker,sanguino,31,warrior,fury,2,1,1
52185,Kiljhimari,twisting-nether,31,warrior,fury,2,1,1
52186,Giltiné,runetotem,16,warrior,fury,1,1,0
52187,Marcus,ravencrest,2254,warrior,arms,150,79,71
52188,Réckx,twisting-nether,2233,warrior,arms,93,52,41
52189,Dõxqt,kazzak,2204,warrior,arms,86,49,37
52190,Scardrex,defias-brotherhood,2172,warrior,arms,94,49,45
52191,Sickjackenn,executus,2166,warrior,arms,111,58,53
52192,Midgetdamis,blackhand,2147,warrior,arms,137,87,50
52193,Gewyon,ragnaros,2137,warrior,arms,66,40,26
52194,Blîxtgordon,tarren-mill,2133,warrior,arms,78,42,36
52195,Elwarroo,dun-modr,2125,warrior,arms,166,93,73
52196,Palianytsia,ravencrest,2125,warrior,arms,77,40,37
52197,Sharpen,chamber-of-aspects,2116,warrior,arms,116,60,56
52198,Noragrets,stormscale,2116,warrior,arms,80,41,39
52199,Tpyñåöädxzd,the-maelstrom,2116,warrior,arms,82,42,40
52200,Mastodøntes,hyjal,2115,warrior,arms,91,50,41
52201,Кокдиллак,soulflayer,2113,warrior,arms,160,82,78
52202,Скварх,howling-fjord,2112,warrior,arms,120,74,46
52203,Yorgal,arakarahm,2106,warrior,arms,96,47,49
52204,Grkpwh,silvermoon,2105,warrior,arms,88,48,40
52205,Immørtálx,tarren-mill,2102,warrior,arms,72,38,34
52206,Лёшавор,howling-fjord,2096,warrior,arms,108,55,53
52207,Regnarok,sylvanas,2086,warrior,arms,208,116,92
52208,Savesta,dalaran,2085,warrior,arms,186,96,90
52209,Zugzugcleave,blackrock,2084,warrior,arms,84,48,36
52210,Nikkí,naxxramas,2074,warrior,arms,96,50,46
52211,Thomasman,nerathor,2073,warrior,arms,102,48,54
52212,Gabrijel,draenor,2071,warrior,arms,174,86,88
52213,Ðênnis,ravencrest,2062,warrior,arms,54,31,23
52214,Seifcham,ragnaros,2052,warrior,arms,221,108,113
52215,Zhrey,stormscale,2048,warrior,arms,137,67,70
52216,Dunecrab,tarren-mill,2042,warrior,arms,113,63,50
52217,Оркабал,howling-fjord,2038,warrior,arms,142,77,65
52218,Semmino,nemesis,2030,warrior,arms,72,39,33
52219,Cerry,ravencrest,2016,warrior,arms,123,63,60
52220,Wingüi,dun-modr,2006,warrior,arms,84,40,44
52221,Соджиро,howling-fjord,2004,warrior,arms,72,36,36
52222,Karny,ravencrest,2002,warrior,arms,108,61,47
52223,Quotx,stormscale,2001,warrior,arms,129,61,68
52224,Ässholedamis,blackhand,1999,warrior,arms,60,46,14
52225,Trâshwarriør,blackhand,1998,warrior,arms,62,27,35
52226,Ulrid,draenor,1996,warrior,arms,108,55,53
52227,Joeférnandes,ragnaros,1996,warrior,arms,77,38,39
52228,Wràthfúl,kazzak,1995,warrior,arms,143,74,69
52229,Galeron,kazzak,1992,warrior,arms,90,42,48
52230,Sickjackenx,executus,1990,warrior,arms,150,76,74
52231,Therealman,kazzak,1986,warrior,arms,68,36,32
52232,Вэшикх,soulflayer,1984,warrior,arms,89,48,41
52233,Zak,stormscale,1980,warrior,arms,96,43,53
52234,Emix,arygos,1975,warrior,arms,72,39,33
52235,Wargoth,draenor,1971,warrior,arms,87,51,36
52236,Qtcockxx,stormscale,1969,warrior,arms,66,33,33
52237,Schaufelørc,blackrock,1966,warrior,arms,72,40,32
52238,Kartha,stormscale,1964,warrior,arms,66,34,32
52239,Pürporc,archimonde,1963,warrior,arms,76,40,36
52240,Mitu,sanguino,1959,warrior,arms,239,120,119
52241,Alegral,ravencrest,1958,warrior,arms,265,131,134
52242,Merked,kazzak,1958,warrior,arms,72,34,38
52243,Shilix,twisting-nether,1956,warrior,arms,139,65,74
52244,Pentagramlol,twisting-nether,1955,warrior,arms,64,34,30
52245,Palmexwar,drakthul,1954,warrior,arms,150,76,74
52246,Hasbullá,kazzak,1953,warrior,arms,278,147,131
52247,Purporcc,archimonde,1950,warrior,arms,63,32,31
52248,Bàrbandit,archimonde,1946,warrior,arms,102,52,50
52249,Disarmed,auchindoun,1945,warrior,arms,54,31,23
52250,Schwän,twisting-nether,1943,warrior,arms,60,32,28
52251,Myonmyonmyon,blackmoore,1937,warrior,arms,68,41,27
52252,Markers,twisting-nether,1937,warrior,arms,109,49,60
52253,Manaskhan,tarren-mill,1936,warrior,arms,195,100,95
52254,Джерамин,blackscar,1934,warrior,arms,77,35,42
52255,Dabr,stormscale,1933,warrior,arms,54,29,25
52256,Kwasimodo,blackmoore,1933,warrior,arms,70,30,40
52257,Bigboyx,kazzak,1932,warrior,arms,116,56,60
52258,Velcorn,ravencrest,1931,warrior,arms,54,26,28
52259,Infernion,jaedenar,1930,warrior,arms,48,30,18
52260,Belver,argent-dawn,1929,warrior,arms,38,22,16
52261,Jenkinzz,stormscale,1928,warrior,arms,102,59,43
52262,Thenx,tarren-mill,1926,warrior,arms,159,78,81
52263,Hulksmsh,hyjal,1925,warrior,arms,71,32,39
52264,Kapuchino,twisting-nether,1921,warrior,arms,48,27,21
52265,Ønogal,archimonde,1919,warrior,arms,84,40,44
52266,Комочекгнева,howling-fjord,1912,warrior,arms,139,70,69
52267,Timpey,kazzak,1911,warrior,arms,54,30,24
52268,Sagethi,blackrock,1911,warrior,arms,83,41,42
52269,Whýsøsîleñt,ragnaros,1909,warrior,arms,40,29,11
52270,Theryk,sanguino,1909,warrior,arms,171,80,91
52271,Böggzbunny,tarren-mill,1908,warrior,arms,54,32,22
52272,Ragestarved,ragnaros,1908,warrior,arms,83,40,43
52273,Apacolata,outland,1903,warrior,arms,57,29,28
52274,Длоордпро,soulflayer,1900,warrior,arms,65,29,36
52275,Wasro,norgannon,1897,warrior,arms,106,55,51
52276,Nedåh,blackrock,1896,warrior,arms,90,47,43
52277,Banîsher,drakthul,1896,warrior,arms,140,70,70
52278,Çatàclysmíc,kazzak,1896,warrior,arms,138,69,69
52279,Rhâpsodyw,ravencrest,1895,warrior,arms,82,44,38
52280,Фокатоп,blackscar,1895,warrior,arms,54,28,26
52281,Saurens,twisting-nether,1895,warrior,arms,84,38,46
52282,Julololo,archimonde,1893,warrior,arms,72,40,32
52283,Benzemá,sanguino,1892,warrior,arms,82,50,32
52284,Otp,ravencrest,1890,warrior,arms,108,54,54
52285,Courageous,ravencrest,1889,warrior,arms,66,39,27
52286,Tsuperman,tarren-mill,1888,warrior,arms,72,37,35
52287,Notthateasy,blackrock,1887,warrior,arms,42,24,18
52288,Лилиофаныч,soulflayer,1886,warrior,arms,53,29,24
52289,Tozzhug,ragnaros,1885,warrior,arms,54,31,23
52290,Drclapit,blackrock,1884,warrior,arms,42,23,19
52291,Aerês,tarren-mill,1884,warrior,arms,174,89,85
52292,Liptonxecute,blackhand,1883,warrior,arms,59,32,27
52293,Naronnas,drakthul,1883,warrior,arms,140,75,65
52294,Аэска,deathweaver,1881,warrior,arms,66,31,35
52295,Куесэс,howling-fjord,1880,warrior,arms,36,20,16
52296,Compétiteub,archimonde,1879,warrior,arms,84,38,46
52297,Gnømércy,stormscale,1878,warrior,arms,42,22,20
52298,Gulläx,burning-legion,1878,warrior,arms,42,20,22
52299,Флагмэн,gordunni,1876,warrior,arms,89,50,39
52300,Cathériné,drakthul,1875,warrior,arms,48,27,21
52301,Purpórc,archimonde,1875,warrior,arms,54,30,24
52302,Бэнчпресс,soulflayer,1875,warrior,arms,60,29,31
52303,Oswáld,defias-brotherhood,1874,warrior,arms,50,37,13
52304,Downpippuri,silvermoon,1874,warrior,arms,84,58,26
52305,Фрейз,blackscar,1874,warrior,arms,70,34,36
52306,Mckinseybcg,outland,1873,warrior,arms,107,67,40
52307,Doomqt,terokkar,1873,warrior,arms,47,27,20
52308,Hellguard,archimonde,1872,warrior,arms,84,47,37
52309,Endagon,ravencrest,1871,warrior,arms,103,49,54
52310,Nukerz,kirin-tor,1870,warrior,arms,72,39,33
52311,Хиро,deathweaver,1870,warrior,arms,72,37,35
52312,Nipes,nozdormu,1870,warrior,arms,78,38,40
52313,Regnarøk,sylvanas,1869,warrior,arms,71,44,27
52314,Daredevìl,eredar,1869,warrior,arms,107,53,54
52315,Gguts,archimonde,1867,warrior,arms,97,53,44
52316,Zhoti,outland,1866,warrior,arms,64,33,31
52317,Xvlanter,silvermoon,1865,warrior,arms,127,65,62
52318,Mercey,stormscale,1865,warrior,arms,47,24,23
52319,Stupidz,hyjal,1865,warrior,arms,54,26,28
52320,Рвбстох,blackscar,1864,warrior,arms,72,38,34
52321,Irherklek,stormscale,1863,warrior,arms,47,28,19
52322,Екзобайт,gordunni,1862,warrior,arms,95,52,43
52323,Xåb,dun-morogh,1862,warrior,arms,66,28,38
52324,Брокскрим,soulflayer,1861,warrior,arms,60,30,30
52325,Summerkarma,wildhammer,1860,warrior,arms,132,68,64
52326,Lostday,blackrock,1858,warrior,arms,174,87,87
52327,Sekwar,twisting-nether,1858,warrior,arms,42,21,21
52328,Grimogør,stormscale,1857,warrior,arms,48,27,21
52329,Pivcuga,kazzak,1857,warrior,arms,307,155,152
52330,Europ,silvermoon,1857,warrior,arms,162,78,84
52331,Mirageous,tarren-mill,1854,warrior,arms,83,46,37
52332,Mômsboy,tarren-mill,1853,warrior,arms,64,33,31
52333,Ланро,gordunni,1853,warrior,arms,65,33,32
52334,Prymebeevz,blackmoore,1852,warrior,arms,53,36,17
52335,Àlexander,ravencrest,1852,warrior,arms,35,20,15
52336,Reacôn,twisting-nether,1851,warrior,arms,52,28,24
52337,Balthew,defias-brotherhood,1851,warrior,arms,48,24,24
52338,Skorm,mugthol,1849,warrior,arms,36,27,9
52339,Reckqtw,eredar,1849,warrior,arms,92,50,42
52340,Xxeqtr,kazzak,1849,warrior,arms,95,45,50
52341,Аоетакси,soulflayer,1848,warrior,arms,104,59,45
52342,Valoo,malganis,1847,warrior,arms,92,47,45
52343,Krônm,dun-modr,1847,warrior,arms,78,33,45
52344,Connorzw,blackmoore,1846,warrior,arms,42,25,17
52345,Nihe,stormreaver,1846,warrior,arms,66,30,36
52346,Goatie,frostwhisper,1844,warrior,arms,42,30,12
52347,Kaieh,argent-dawn,1844,warrior,arms,48,31,17
52348,Messermozart,blackmoore,1844,warrior,arms,48,25,23
52349,Civok,kult-der-verdammten,1844,warrior,arms,66,31,35
52350,Jessicaday,archimonde,1843,warrior,arms,42,21,21
52351,Крипочёк,gordunni,1842,warrior,arms,42,25,17
52352,Istyos,hyjal,1842,warrior,arms,89,44,45
52353,Zéox,baelgun,1840,warrior,arms,53,30,23
52354,Jriddyzug,ravencrest,1840,warrior,arms,62,33,29
52355,Enøt,kazzak,1839,warrior,arms,53,25,28
52356,Xiro,hellscream,1838,warrior,arms,70,45,25
52357,Орданис,deathguard,1838,warrior,arms,66,33,33
52358,Демолишеер,howling-fjord,1838,warrior,arms,77,37,40
52359,Hitt,ysondre,1838,warrior,arms,102,49,53
52360,Rhagnok,archimonde,1838,warrior,arms,84,39,45
52361,Dominikhasek,stormscale,1837,warrior,arms,52,33,19
52362,Sneakydrm,kazzak,1837,warrior,arms,40,23,17
52363,Eidzo,tarren-mill,1837,warrior,arms,84,45,39
52364,Kanté,burning-blade,1834,warrior,arms,41,24,17
52365,Æriø,dalaran,1833,warrior,arms,48,27,21
52366,Purporcfr,archimonde,1833,warrior,arms,64,32,32
52367,Karpzug,stormscale,1832,warrior,arms,39,22,17
52368,Pawnerlol,mannoroth,1832,warrior,arms,59,28,31
52369,Trapoulas,kazzak,1832,warrior,arms,107,48,59
52370,Blåvingad,kazzak,1831,warrior,arms,56,34,22
52371,Боссберс,soulflayer,1831,warrior,arms,89,44,45
52372,Watrux,outland,1831,warrior,arms,66,31,35
52373,Воинлета,howling-fjord,1830,warrior,arms,101,60,41
52374,Brogre,stormrage,1830,warrior,arms,77,40,37
52375,Qapper,kazzak,1830,warrior,arms,57,28,29
52376,Khÿze,ysondre,1829,warrior,arms,58,39,19
52377,Mirpz,doomhammer,1829,warrior,arms,48,31,17
52378,Klearr,silvermoon,1829,warrior,arms,91,56,35
52379,Läerezh,ysondre,1829,warrior,arms,54,32,22
52380,Вуриор,howling-fjord,1829,warrior,arms,114,64,50
52381,Nelios,sylvanas,1829,warrior,arms,60,33,27
52382,Njn,argent-dawn,1829,warrior,arms,48,23,25
52383,Kamked,burning-legion,1828,warrior,arms,107,50,57
52384,Nightmareowl,tarren-mill,1827,warrior,arms,136,76,60
52385,Blazefüry,ravencrest,1827,warrior,arms,61,33,28
52386,Rînus,aegwynn,1827,warrior,arms,54,26,28
52387,Wuifly,dun-modr,1826,warrior,arms,69,35,34
52388,Варбоссец,soulflayer,1825,warrior,arms,66,35,31
52389,Nurekin,argent-dawn,1825,warrior,arms,66,32,34
52390,Javakt,stormscale,1825,warrior,arms,218,103,115
52391,Rivah,tarren-mill,1824,warrior,arms,63,34,29
52392,Crawly,aegwynn,1824,warrior,arms,177,95,82
52393,Reysleys,mazrigos,1823,warrior,arms,69,32,37
52394,Ðior,bronze-dragonflight,1822,warrior,arms,53,29,24
52395,Марльин,howling-fjord,1822,warrior,arms,59,29,30
52396,Crîxús,silvermoon,1822,warrior,arms,60,25,35
52397,Seifchamqt,ragnaros,1821,warrior,arms,52,31,21
52398,Escapematrix,kazzak,1821,warrior,arms,95,48,47
52399,Asçrðth,kazzak,1821,warrior,arms,54,26,28
52400,Dortenz,ragnaros,1821,warrior,arms,54,24,30
52401,Куртфорренс,gordunni,1821,warrior,arms,79,31,48
52402,Urmack,ravencrest,1820,warrior,arms,48,37,11
52403,Rngmonster,kazzak,1820,warrior,arms,100,68,32
52404,Uzamaki,bronzebeard,1820,warrior,arms,48,32,16
52405,Knutrex,tarren-mill,1820,warrior,arms,61,35,26
52406,Drahkor,baelgun,1819,warrior,arms,60,39,21
52407,Лимпс,gordunni,1819,warrior,arms,30,19,11
52408,Flinta,blackmoore,1819,warrior,arms,90,51,39
52409,Maarshl,ysondre,1819,warrior,arms,225,121,104
52410,Pürporcc,archimonde,1818,warrior,arms,97,48,49
52411,Hunkz,sylvanas,1818,warrior,arms,65,32,33
52412,Имеравета,gordunni,1818,warrior,arms,150,71,79
52413,Мелькорт,gordunni,1817,warrior,arms,48,29,19
52414,Chaddimus,draenor,1817,warrior,arms,63,36,27
52415,Поршекаен,howling-fjord,1817,warrior,arms,101,50,51
52416,Liferuiner,rexxar,1816,warrior,arms,133,73,60
52417,Kiyomaro,stormscale,1816,warrior,arms,66,36,30
52418,Экзекьютлол,soulflayer,1816,warrior,arms,47,25,22
52419,Joéfernandés,sylvanas,1816,warrior,arms,36,19,17
52420,Klonyarik,ravencrest,1815,warrior,arms,36,19,17
52421,Шурпач,deathguard,1815,warrior,arms,72,37,35
52422,Dnoire,ravencrest,1815,warrior,arms,60,28,32
52423,Nelthôr,alleria,1814,warrior,arms,156,94,62
52424,Aeyon,burning-blade,1814,warrior,arms,45,27,18
52425,Thorana,twisting-nether,1814,warrior,arms,59,32,27
52426,Naskez,kazzak,1814,warrior,arms,81,41,40
52427,Darshan,grim-batol,1814,warrior,arms,66,33,33
52428,Leethal,outland,1814,warrior,arms,60,27,33
52429,Juank,minahonda,1814,warrior,arms,48,21,27
52430,Арма,howling-fjord,1813,warrior,arms,54,39,15
52431,Doloresvp,zuljin,1813,warrior,arms,66,36,30
52432,Mtc,blackrock,1813,warrior,arms,68,34,34
52433,Pummelthru,burning-legion,1813,warrior,arms,65,32,33
52434,Vic,tarren-mill,1813,warrior,arms,47,20,27
52435,Zcell,kazzak,1812,warrior,arms,36,23,13
52436,Xurainzone,eredar,1812,warrior,arms,48,27,21
52437,Mystylez,silvermoon,1812,warrior,arms,60,28,32
52438,Gucciwarrior,blackhand,1812,warrior,arms,90,41,49
52439,Vvulf,eredar,1812,warrior,arms,60,25,35
52440,Axinit,blackrock,1811,warrior,arms,42,23,19
52441,Стефанидзе,soulflayer,1811,warrior,arms,42,22,20
52442,Ozrenac,kazzak,1811,warrior,arms,196,100,96
52443,Idiotplay,drekthar,1811,warrior,arms,42,19,23
52444,Johnmeadows,ravencrest,1810,warrior,arms,36,23,13
52445,Artøria,archimonde,1810,warrior,arms,96,54,42
52446,Ðiscordia,blackhand,1810,warrior,arms,84,43,41
52447,Оксенфурт,soulflayer,1810,warrior,arms,140,70,70
52448,Kragrâu,kazzak,1810,warrior,arms,71,33,38
52449,Jínro,draenor,1810,warrior,arms,48,22,26
52450,Jokkul,tarren-mill,1810,warrior,arms,46,21,25
52451,Cherserker,ragnaros,1809,warrior,arms,69,41,28
52452,Yarilolx,outland,1808,warrior,arms,49,28,21
52453,Drilley,blackmoore,1807,warrior,arms,50,34,16
52454,Oldchap,nordrassil,1807,warrior,arms,48,31,17
52455,Олдборовс,soulflayer,1807,warrior,arms,53,29,24
52456,Zeddone,drakthul,1807,warrior,arms,90,46,44
52457,Bloodhorn,blackhand,1807,warrior,arms,107,54,53
52458,Варзила,blackscar,1807,warrior,arms,53,22,31
52459,Nìmera,nemesis,1806,warrior,arms,36,26,10
52460,Yelanx,twisting-nether,1806,warrior,arms,48,34,14
52461,Ðennis,argent-dawn,1806,warrior,arms,48,33,15
52462,Juggernãut,ravencrest,1806,warrior,arms,102,58,44
52463,Гатсберсерк,gordunni,1806,warrior,arms,167,91,76
52464,Wayneson,tarren-mill,1806,warrior,arms,108,58,50
52465,Книфэк,howling-fjord,1806,warrior,arms,76,40,36
52466,Brutilda,antonidas,1806,warrior,arms,53,25,28
52467,Дуглимон,gordunni,1805,warrior,arms,65,37,28
52468,Toscothegoat,ravencrest,1804,warrior,arms,36,24,12
52469,Greenblób,kazzak,1804,warrior,arms,66,27,39
52470,Hanìbal,ravencrest,1803,warrior,arms,60,32,28
52471,Gigadot,arathor,1803,warrior,arms,186,97,89
52472,Nazrihk,ravencrest,1803,warrior,arms,49,25,24
52473,Ghakra,kazzak,1802,warrior,arms,36,25,11
52474,Westwyde,hyjal,1802,warrior,arms,48,30,18
52475,Drittsekken,sylvanas,1802,warrior,arms,105,60,45
52476,Thyréc,blackmoore,1802,warrior,arms,60,34,26
52477,Fràgile,ravencrest,1802,warrior,arms,113,61,52
52478,Мопк,howling-fjord,1801,warrior,arms,84,48,36
52479,Элетий,soulflayer,1801,warrior,arms,36,19,17
52480,Shortcvnt,ravencrest,1800,warrior,arms,48,28,20
52481,Phalek,argent-dawn,1800,warrior,arms,48,28,20
52482,Azudaddy,blackmoore,1800,warrior,arms,59,34,25
52483,Dairøx,blackrock,1800,warrior,arms,60,31,29
52484,Ástriax,ravencrest,1799,warrior,arms,159,77,82
52485,Cerßere,archimonde,1798,warrior,arms,120,61,59
52486,Беренса,howling-fjord,1796,warrior,arms,107,63,44
52487,Kamatâ,kazzak,1796,warrior,arms,60,32,28
52488,Nitheriá,draenor,1796,warrior,arms,355,180,175
52489,Хэйре,howling-fjord,1795,warrior,arms,172,88,84
52490,Злопиканка,gordunni,1794,warrior,arms,58,29,29
52491,Стилерин,gordunni,1794,warrior,arms,48,22,26
52492,Заликмортал,soulflayer,1793,warrior,arms,186,100,86
52493,Blademir,aegwynn,1793,warrior,arms,70,31,39
52494,Atrôcithy,silvermoon,1791,warrior,arms,48,25,23
52495,Perinel,draenor,1789,warrior,arms,147,80,67
52496,Kënnyföx,ysondre,1789,warrior,arms,36,19,17
52497,Røidrage,stormscale,1789,warrior,arms,96,45,51
52498,Nímera,nemesis,1788,warrior,arms,36,19,17
52499,Фрейз,deathweaver,1785,warrior,arms,48,29,19
52500,Zheaks,kazzak,1785,warrior,arms,95,45,50
52501,Древилгод,gordunni,1783,warrior,arms,57,31,26
52502,Kennyföx,ysondre,1782,warrior,arms,38,24,14
52503,Khalimov,tarren-mill,1781,warrior,arms,102,52,50
52504,Бодибилдерыч,gordunni,1779,warrior,arms,113,60,53
52505,Selenez,outland,1779,warrior,arms,67,30,37
52506,Venres,blackhand,1777,warrior,arms,88,47,41
52507,Damagz,tarren-mill,1776,warrior,arms,89,44,45
52508,Shookyx,ravencrest,1775,warrior,arms,42,24,18
52509,Троммтар,howling-fjord,1774,warrior,arms,100,44,56
52510,Raley,ragnaros,1773,warrior,arms,166,93,73
52511,Zombossio,tarren-mill,1773,warrior,arms,74,38,36
52512,Dõxlol,kazzak,1771,warrior,arms,36,20,16
52513,Jackyred,silvermoon,1771,warrior,arms,71,31,40
52514,Drxeqtit,blackrock,1770,warrior,arms,53,29,24
52515,Kurbá,stormscale,1768,warrior,arms,42,26,16
52516,Ändrow,dalaran,1768,warrior,arms,54,33,21
52517,Lyriae,argent-dawn,1768,warrior,arms,66,39,27
52518,Jengaa,draenor,1768,warrior,arms,126,65,61
52519,Prøject,archimonde,1768,warrior,arms,54,27,27
52520,Bravopla,silvermoon,1767,warrior,arms,54,28,26
52521,Komissarecks,aegwynn,1767,warrior,arms,63,31,32
52522,Pangowar,elune,1766,warrior,arms,69,38,31
52523,Ехрерау,gordunni,1765,warrior,arms,66,27,39
52524,Loty,drakthul,1764,warrior,arms,113,49,64
52525,Craanked,aegwynn,1763,warrior,arms,58,25,33
52526,Chucho,argent-dawn,1761,warrior,arms,48,26,22
52527,Kûrûmî,blackmoore,1760,warrior,arms,55,36,19
52528,Wardruine,dun-modr,1760,warrior,arms,179,90,89
52529,Saidi,outland,1760,warrior,arms,174,80,94
52530,Okcool,twisting-nether,1757,warrior,arms,42,26,16
52531,Downpipe,twisting-nether,1757,warrior,arms,125,62,63
52532,Nassir,stormscale,1756,warrior,arms,96,47,49
52533,Grimlok,sylvanas,1756,warrior,arms,99,44,55
52534,Konebankærn,ravencrest,1756,warrior,arms,60,24,36
52535,Allthèwayup,kazzak,1755,warrior,arms,35,19,16
52536,Nonow,silvermoon,1755,warrior,arms,48,24,24
52537,Yellowjuice,stormscale,1754,warrior,arms,144,85,59
52538,Warounet,hyjal,1753,warrior,arms,54,26,28
52539,Cleaver,tarren-mill,1752,warrior,arms,54,29,25
52540,Asenine,sylvanas,1752,warrior,arms,391,195,196
52541,Pathocend,kazzak,1752,warrior,arms,59,29,30
52542,Ущипнузатитю,deathguard,1752,warrior,arms,66,29,37
52543,Yosiwa,draenor,1751,warrior,arms,78,45,33
52544,Хенеар,howling-fjord,1751,warrior,arms,62,30,32
52545,Trôth,kazzak,1750,warrior,arms,36,23,13
52546,Skylåw,archimonde,1750,warrior,arms,109,52,57
52547,Pj,sanguino,1750,warrior,arms,68,30,38
52548,Роули,blackscar,1747,warrior,arms,81,46,35
52549,Everdipper,outland,1742,warrior,arms,70,31,39
52550,Lanstus,silvermoon,1740,warrior,arms,102,54,48
52551,Blademir,blackrock,1739,warrior,arms,41,26,15
52552,Mojotsche,taerar,1738,warrior,arms,64,36,28
52553,Hulkensmash,kazzak,1738,warrior,arms,175,87,88
52554,Cesr,bloodhoof,1738,warrior,arms,106,47,59
52555,Klynd,nemesis,1738,warrior,arms,54,22,32
52556,Cisataker,hyjal,1737,warrior,arms,24,20,4
52557,Rageco,ravencrest,1737,warrior,arms,48,31,17
52558,Raidek,dragonmaw,1737,warrior,arms,82,46,36
52559,Ðezia,tarren-mill,1737,warrior,arms,144,79,65
52560,Даскул,gordunni,1737,warrior,arms,66,28,38
52561,Augustus,runetotem,1736,warrior,arms,138,76,62
52562,Chargeyou,ragnaros,1734,warrior,arms,48,28,20
52563,Dragondeznut,ravencrest,1734,warrior,arms,54,26,28
