,name,realm,rating,cls,spec,play,win,lose
22349,Слакербэдбой,gordunni,1644,shaman,enhancement,54,23,31
22350,Энха,howling-fjord,1641,shaman,enhancement,36,21,15
22351,Fözk,outland,1641,shaman,enhancement,36,21,15
22352,Ryhèn,stormscale,1637,shaman,enhancement,93,54,39
22353,Shambamm,stormscale,1637,shaman,enhancement,54,31,23
22354,Порнёреф,howling-fjord,1636,shaman,enhancement,99,65,34
22355,Tornis,terokkar,1635,shaman,enhancement,66,37,29
22356,Elemoont,tarren-mill,1633,shaman,enhancement,42,25,17
22357,Legitbro,ravencrest,1633,shaman,enhancement,48,22,26
22358,Joanna,frostwolf,1632,shaman,enhancement,42,19,23
22359,Láynert,dun-modr,1630,shaman,enhancement,189,92,97
22360,Dennismanone,tarren-mill,1628,shaman,enhancement,42,20,22
22361,Äijä,chromaggus,1626,shaman,enhancement,54,32,22
22362,Kammek,tarren-mill,1624,shaman,enhancement,63,41,22
22363,Канамаш,borean-tundra,1624,shaman,enhancement,42,27,15
22364,Chamkalix,sanguino,1623,shaman,enhancement,72,37,35
22365,Toteemikylpy,argent-dawn,1622,shaman,enhancement,30,22,8
22366,Phobiatics,thrall,1622,shaman,enhancement,24,17,7
22367,Reparagos,sanguino,1622,shaman,enhancement,47,27,20
22368,Xestil,blackmoore,1622,shaman,enhancement,37,20,17
22369,Úpli,blackmoore,1621,shaman,enhancement,30,18,12
22370,Hezdnalien,aegwynn,1620,shaman,enhancement,36,18,18
22371,Чухансмент,gordunni,1617,shaman,enhancement,54,29,25
22372,Madmadbro,tarren-mill,1616,shaman,enhancement,36,24,12
22373,Spetsnazz,archimonde,1613,shaman,enhancement,78,35,43
22374,Defiaz,stormscale,1612,shaman,enhancement,46,34,12
22375,Typhoön,sanguino,1612,shaman,enhancement,139,71,68
22376,Totemticks,aegwynn,1609,shaman,enhancement,48,25,23
22377,Obrijames,tarren-mill,1606,shaman,enhancement,36,22,14
22378,Raveell,defias-brotherhood,1606,shaman,enhancement,46,22,24
22379,Darkning,kazzak,1604,shaman,enhancement,30,19,11
22380,Элементи,gordunni,1604,shaman,enhancement,66,41,25
22381,Grrud,draenor,1604,shaman,enhancement,42,23,19
22382,Kynaz,sanguino,1604,shaman,enhancement,57,22,35
22383,Shocktopussi,stormscale,1603,shaman,enhancement,51,32,19
22384,Elèon,blackrock,1603,shaman,enhancement,48,22,26
22385,Moaxtyr,blackmoore,1601,shaman,enhancement,42,29,13
22386,Venomos,kazzak,1601,shaman,enhancement,39,18,21
22387,Mmsalatik,nemesis,1600,shaman,enhancement,36,19,17
22388,Pontifhkas,ragnaros,1597,shaman,enhancement,33,22,11
22389,Thalir,aegwynn,1597,shaman,enhancement,33,18,15
22390,Sndheal,kazzak,1596,shaman,enhancement,24,19,5
22391,Jabaraklol,stormscale,1596,shaman,enhancement,88,54,34
22392,Belroc,ravencrest,1591,shaman,enhancement,36,19,17
22393,Calvey,magtheridon,1589,shaman,enhancement,34,17,17
22394,Hexwife,archimonde,1588,shaman,enhancement,62,32,30
22395,Bumbummann,blackmoore,1588,shaman,enhancement,100,50,50
22396,Monamour,twisting-nether,1583,shaman,enhancement,48,27,21
22397,Pumanii,silvermoon,1583,shaman,enhancement,48,23,25
22398,Элетеми,soulflayer,1581,shaman,enhancement,60,34,26
22399,Purgelord,tarren-mill,1580,shaman,enhancement,40,27,13
22400,Цс,azuregos,1579,shaman,enhancement,116,63,53
22401,Ancestro,kazzak,1579,shaman,enhancement,54,28,26
22402,Cåmilis,archimonde,1579,shaman,enhancement,48,24,24
22403,Ubies,silvermoon,1578,shaman,enhancement,54,31,23
22404,Krovn,aszune,1578,shaman,enhancement,54,26,28
22405,Azzizael,argent-dawn,1577,shaman,enhancement,72,37,35
22406,Nerfrets,malganis,1575,shaman,enhancement,24,20,4
22407,Nexdown,archimonde,1571,shaman,enhancement,30,17,13
22408,Chendra,scarshield-legion,1571,shaman,enhancement,95,46,49
22409,Voodoohexman,kazzak,1569,shaman,enhancement,48,29,19
22410,Автозакзак,soulflayer,1563,shaman,enhancement,35,17,18
22411,Argarok,argent-dawn,1561,shaman,enhancement,30,18,12
22412,Chêlëx,silvermoon,1559,shaman,enhancement,92,48,44
22413,Kosface,tarren-mill,1557,shaman,enhancement,83,44,39
22414,Ашхикиган,howling-fjord,1556,shaman,enhancement,54,19,35
22415,Mõrax,ysondre,1550,shaman,enhancement,43,20,23
22416,Лолимин,borean-tundra,1548,shaman,enhancement,33,21,12
22417,Эбгерсон,soulflayer,1548,shaman,enhancement,102,55,47
22418,Apexpredlol,blackmoore,1546,shaman,enhancement,90,42,48
22419,Кинговели,soulflayer,1543,shaman,enhancement,84,40,44
22420,Nibblez,aegwynn,1539,shaman,enhancement,42,27,15
22421,Toxicnux,nemesis,1539,shaman,enhancement,36,20,16
22422,Ореганно,howling-fjord,1539,shaman,enhancement,66,34,32
22423,Bolgrath,blackmoore,1538,shaman,enhancement,30,18,12
22424,Rocktopus,outland,1538,shaman,enhancement,33,19,14
22425,Oronakgladx,ravencrest,1538,shaman,enhancement,60,32,28
22426,Enhahaha,tarren-mill,1535,shaman,enhancement,24,16,8
22427,Testogodx,defias-brotherhood,1535,shaman,enhancement,45,23,22
22428,Smozze,grim-batol,1534,shaman,enhancement,78,38,40
22429,Skullstorm,talnivarr,1530,shaman,enhancement,24,16,8
22430,Онеоне,deathweaver,1530,shaman,enhancement,36,17,19
22431,Kutipaperi,stormscale,1526,shaman,enhancement,30,18,12
22432,Ïï,archimonde,1522,shaman,enhancement,72,37,35
22433,Szublime,stormscale,1520,shaman,enhancement,36,20,16
22434,Shamrún,sylvanas,1517,shaman,enhancement,36,21,15
22435,Patsham,wildhammer,1516,shaman,enhancement,78,45,33
22436,Tarantan,eredar,1510,shaman,enhancement,61,32,29
22437,Paintball,kazzak,1508,shaman,enhancement,42,21,21
22438,Voodooms,laughing-skull,1507,shaman,enhancement,29,20,9
22439,Барракудах,gordunni,1504,shaman,enhancement,102,45,57
22440,Zayliha,ravencrest,1500,shaman,enhancement,24,16,8
22441,Kijin,kirin-tor,1500,shaman,enhancement,42,21,21
22442,Heeze,doomhammer,1494,shaman,enhancement,112,60,52
22443,Sházam,destromath,1493,shaman,enhancement,24,16,8
22444,Blackibird,garona,1489,shaman,enhancement,33,17,16
22445,Vascodagama,twisting-nether,1488,shaman,enhancement,42,25,17
22446,Gerethor,burning-legion,1484,shaman,enhancement,57,25,32
22447,Shyrion,onyxia,1479,shaman,enhancement,48,21,27
22448,Xxloon,blackrock,1477,shaman,enhancement,54,33,21
22449,Chimp,lightnings-blade,1475,shaman,enhancement,36,21,15
22450,Lumii,azshara,1471,shaman,enhancement,42,21,21
22451,Enigmar,stormscale,1471,shaman,enhancement,93,43,50
22452,Mcbloob,kazzak,1469,shaman,enhancement,81,39,42
22453,Дефибо,howling-fjord,1468,shaman,enhancement,72,36,36
22454,Shamãn,draenor,1467,shaman,enhancement,42,19,23
22455,Shockxy,norgannon,1464,shaman,enhancement,34,16,18
22456,Estasham,stormscale,1461,shaman,enhancement,78,42,36
22457,Totemlover,draenor,1459,shaman,enhancement,58,37,21
22458,Nyxoqtx,draenor,1454,shaman,enhancement,24,21,3
22459,Шторсонг,gordunni,1451,shaman,enhancement,74,48,26
22460,Alphas,draenor,1443,shaman,enhancement,32,20,12
22461,Arkaos,exodar,1439,shaman,enhancement,43,24,19
22462,Perunya,tarren-mill,1438,shaman,enhancement,53,27,26
22463,Shaayys,archimonde,1438,shaman,enhancement,78,35,43
22464,Thorâ,frostmane,1435,shaman,enhancement,30,21,9
22465,Курси,gordunni,1435,shaman,enhancement,66,30,36
22466,Jondil,das-syndikat,1433,shaman,enhancement,36,16,20
22467,Царьколтрэйн,blackscar,1432,shaman,enhancement,36,16,20
22468,Hayvaan,blackrock,1431,shaman,enhancement,78,46,32
22469,Dcanne,outland,1428,shaman,enhancement,99,52,47
22470,Шокмужик,gordunni,1428,shaman,enhancement,30,15,15
22471,Yurkën,uldum,1428,shaman,enhancement,60,29,31
22472,Shambambum,blackrock,1426,shaman,enhancement,66,29,37
22473,Zuvx,ravencrest,1420,shaman,enhancement,66,38,28
22474,Zarkab,ysondre,1419,shaman,enhancement,22,16,6
22475,Tescriamelio,ysondre,1418,shaman,enhancement,24,15,9
22476,Îzanami,ravencrest,1407,shaman,enhancement,72,37,35
22477,Shambolicc,ravencrest,1404,shaman,enhancement,35,15,20
22478,Kenseienh,kazzak,1402,shaman,enhancement,121,61,60
22479,Vulkân,silvermoon,1398,shaman,enhancement,42,23,19
22480,Clembute,cthun,1391,shaman,enhancement,42,28,14
22481,Argonautt,drakthul,1389,shaman,enhancement,90,37,53
22482,Nakenfeigy,stormreaver,1383,shaman,enhancement,42,27,15
22483,Shockthat,draenor,1375,shaman,enhancement,40,26,14
22484,Sparkarse,argent-dawn,1374,shaman,enhancement,24,17,7
22485,Tahsus,blackmoore,1372,shaman,enhancement,36,17,19
22486,Cahuna,stormscale,1371,shaman,enhancement,63,24,39
22487,Panicblast,stormscale,1366,shaman,enhancement,29,15,14
22488,Notoxus,antonidas,1364,shaman,enhancement,78,39,39
22489,Ðezûga,antonidas,1361,shaman,enhancement,48,22,26
22490,Басари,gordunni,1357,shaman,enhancement,41,20,21
22491,Neptun,twisting-nether,1353,shaman,enhancement,60,29,31
22492,Дрегтан,howling-fjord,1344,shaman,enhancement,61,23,38
22493,Faydé,stormscale,1343,shaman,enhancement,30,14,16
22494,Lassolasse,sylvanas,1341,shaman,enhancement,18,14,4
22495,Stensham,stormreaver,1340,shaman,enhancement,24,14,10
22496,Лапища,soulflayer,1338,shaman,enhancement,42,21,21
22497,Gurtok,drakthul,1336,shaman,enhancement,36,22,14
22498,Dalgia,tarren-mill,1335,shaman,enhancement,24,14,10
22499,Chämalö,archimonde,1332,shaman,enhancement,90,47,43
22500,Turbopuddi,kazzak,1329,shaman,enhancement,30,14,16
22501,Shawck,ravencrest,1326,shaman,enhancement,24,14,10
22502,Juliaroberts,ragnaros,1325,shaman,enhancement,75,38,37
22503,Thrâwl,kazzak,1324,shaman,enhancement,18,14,4
22504,Ørgus,aegwynn,1321,shaman,enhancement,179,99,80
22505,Ошиндра,gordunni,1320,shaman,enhancement,28,15,13
22506,Плаглорд,howling-fjord,1317,shaman,enhancement,24,14,10
22507,Maajo,tarren-mill,1312,shaman,enhancement,42,16,26
22508,Tyrox,kirin-tor,1310,shaman,enhancement,24,14,10
22509,Sangvinus,outland,1308,shaman,enhancement,30,14,16
22510,Mcslammer,kazzak,1305,shaman,enhancement,36,14,22
22511,Trîkill,hyjal,1304,shaman,enhancement,54,23,31
22512,Wedís,outland,1299,shaman,enhancement,42,22,20
22513,Sunetee,kazzak,1294,shaman,enhancement,54,23,31
22514,Verlas,kazzak,1293,shaman,enhancement,52,26,26
22515,Manrod,tarren-mill,1279,shaman,enhancement,66,34,32
22516,Madboys,kazzak,1279,shaman,enhancement,31,15,16
22517,Katastrofuss,stormscale,1273,shaman,enhancement,35,21,14
22518,Lavashnikov,burning-legion,1269,shaman,enhancement,43,21,22
22519,Другалёк,howling-fjord,1263,shaman,enhancement,30,17,13
22520,Shamaneo,outland,1260,shaman,enhancement,39,26,13
22521,Noiduttu,tarren-mill,1257,shaman,enhancement,60,36,24
22522,Acidtrips,thrall,1248,shaman,enhancement,24,13,11
22523,Ùseless,archimonde,1248,shaman,enhancement,24,13,11
22524,Видарх,soulflayer,1247,shaman,enhancement,24,13,11
22525,Маелштромс,soulflayer,1246,shaman,enhancement,24,13,11
22526,Максобман,howling-fjord,1243,shaman,enhancement,24,13,11
22527,Stormasaurus,anachronos,1242,shaman,enhancement,22,14,8
22528,Виндфуриа,gordunni,1242,shaman,enhancement,42,22,20
22529,Nêmônin,perenolde,1241,shaman,enhancement,18,13,5
22530,Traktorchox,draenor,1241,shaman,enhancement,24,13,11
22531,Чёкнутое,soulflayer,1236,shaman,enhancement,45,26,19
22532,Mesrines,archimonde,1236,shaman,enhancement,24,13,11
22533,Ecclîpce,archimonde,1235,shaman,enhancement,24,13,11
22534,Pvegame,tarren-mill,1233,shaman,enhancement,30,13,17
22535,Convîcted,grim-batol,1230,shaman,enhancement,22,14,8
22536,Tashunka,twisting-nether,1225,shaman,enhancement,66,29,37
22537,Stromkek,eredar,1223,shaman,enhancement,24,13,11
22538,Zandali,tarren-mill,1222,shaman,enhancement,54,30,24
22539,Mazokuu,ragnaros,1222,shaman,enhancement,75,36,39
22540,Lokresh,azjolnerub,1220,shaman,enhancement,24,13,11
22541,Dendyre,outland,1214,shaman,enhancement,29,13,16
22542,Shamaray,stormscale,1212,shaman,enhancement,42,22,20
22543,Yeemayne,outland,1206,shaman,enhancement,18,13,5
22544,Шалман,thermaplugg,1203,shaman,enhancement,150,73,77
22545,Grimtøtem,defias-brotherhood,1198,shaman,enhancement,30,14,16
22546,Kuzsham,archimonde,1195,shaman,enhancement,27,13,14
22547,Saduria,antonidas,1194,shaman,enhancement,78,44,34
22548,Броаркар,razuvious,1190,shaman,enhancement,48,24,24
22549,Trenhard,wildhammer,1188,shaman,enhancement,23,13,10
22550,Prømetheüs,sanguino,1176,shaman,enhancement,40,23,17
22551,Плюжка,greymane,1176,shaman,enhancement,116,61,55
22552,Тленозавр,gordunni,1173,shaman,enhancement,33,13,20
22553,Тиидишам,blackscar,1152,shaman,enhancement,18,12,6
22554,Teknorave,dun-modr,1152,shaman,enhancement,18,12,6
22555,Treyway,dun-modr,1151,shaman,enhancement,18,12,6
22556,Cløke,stormscale,1151,shaman,enhancement,18,12,6
22557,Commadore,korgall,1151,shaman,enhancement,24,12,12
22558,Kulefesk,grim-batol,1151,shaman,enhancement,24,12,12
22559,Daybidaybi,stormscale,1151,shaman,enhancement,28,13,15
22560,Pumpcok,durotan,1150,shaman,enhancement,18,12,6
22561,Kezron,aegwynn,1150,shaman,enhancement,18,12,6
22562,Altotem,blackmoore,1150,shaman,enhancement,18,12,6
22563,Møldør,tarren-mill,1150,shaman,enhancement,18,12,6
22564,Dmgaddict,kazzak,1149,shaman,enhancement,24,12,12
22565,Zulmalis,twisting-nether,1149,shaman,enhancement,24,12,12
22566,Barbebiendur,archimonde,1148,shaman,enhancement,24,12,12
22567,Shamira,nethersturm,1148,shaman,enhancement,30,12,18
22568,Porphy,kazzak,1147,shaman,enhancement,18,12,6
22569,Famepolîce,blackrock,1147,shaman,enhancement,18,12,6
22570,Gøretterøg,ysondre,1147,shaman,enhancement,19,12,7
22571,Garulf,twisting-nether,1147,shaman,enhancement,24,12,12
22572,Atée,silvermoon,1146,shaman,enhancement,24,12,12
22573,Kargos,stormscale,1146,shaman,enhancement,24,12,12
22574,Sêarix,aegwynn,1144,shaman,enhancement,18,12,6
22575,Экспатриот,greymane,1143,shaman,enhancement,18,12,6
22576,Hexd,defias-brotherhood,1142,shaman,enhancement,24,12,12
22577,Shock,magtheridon,1140,shaman,enhancement,29,17,12
22578,Sg,la-croisade-écarlate,1135,shaman,enhancement,37,18,19
22579,Filigran,ragnaros,1132,shaman,enhancement,24,12,12
22580,Justweirdaf,blackmoore,1129,shaman,enhancement,30,12,18
22581,Arcura,twisting-nether,1127,shaman,enhancement,24,13,11
22582,Амг,booty-bay,1127,shaman,enhancement,26,13,13
22583,Aquæ,suramar,1125,shaman,enhancement,83,44,39
22584,Igniis,frostmane,1120,shaman,enhancement,18,12,6
22585,Волкк,soulflayer,1117,shaman,enhancement,18,12,6
22586,Атл,deathguard,1117,shaman,enhancement,20,13,7
22587,Precíous,sporeggar,1115,shaman,enhancement,34,19,15
22588,Windfury,sylvanas,1112,shaman,enhancement,41,19,22
22589,Tâktoukâ,archimonde,1101,shaman,enhancement,23,12,11
22590,Быковат,booty-bay,1101,shaman,enhancement,30,12,18
22591,Kringspierce,twisting-nether,1086,shaman,enhancement,55,34,21
22592,Хмелецкий,soulflayer,1085,shaman,enhancement,30,18,12
22593,Wargriman,kelthuzad,1081,shaman,enhancement,24,15,9
22594,Zmech,chamber-of-aspects,1068,shaman,enhancement,25,12,13
22595,Stormrex,magtheridon,1062,shaman,enhancement,42,20,22
22596,Лэнгипас,gordunni,1057,shaman,enhancement,93,41,52
22597,Kärmá,stormscale,1056,shaman,enhancement,18,11,7
22598,Ипа,thermaplugg,1056,shaman,enhancement,30,15,15
22599,Pusspatrol,kazzak,1056,shaman,enhancement,24,11,13
22600,Pay,stormscale,1055,shaman,enhancement,18,11,7
22601,Trobø,ravencrest,1055,shaman,enhancement,33,12,21
22602,Khrin,blackmoore,1054,shaman,enhancement,18,11,7
22603,Lavarage,kazzak,1054,shaman,enhancement,18,11,7
22604,Elémenta,turalyon,1053,shaman,enhancement,18,11,7
22605,Hitmeagain,blackhand,1053,shaman,enhancement,24,11,13
22606,Palmalecki,ravencrest,1053,shaman,enhancement,30,11,19
22607,Hulcky,grim-batol,1051,shaman,enhancement,18,11,7
22608,Boidarbre,sargeras,1051,shaman,enhancement,24,11,13
22609,Hopefully,eredar,1050,shaman,enhancement,18,11,7
22610,Biglynx,sanguino,1049,shaman,enhancement,66,36,30
22611,Rorenth,blackhand,1049,shaman,enhancement,68,35,33
22612,Дромгрон,howling-fjord,1049,shaman,enhancement,24,11,13
22613,Erupted,draenor,1049,shaman,enhancement,30,11,19
22614,Щцц,soulflayer,1047,shaman,enhancement,18,11,7
22615,Shamrøck,archimonde,1042,shaman,enhancement,30,15,15
22616,Ipbar,blackrock,1038,shaman,enhancement,18,11,7
22617,Элетар,gordunni,1031,shaman,enhancement,30,11,19
22618,Krakennm,dalaran,1027,shaman,enhancement,24,13,11
22619,Moodoo,antonidas,1016,shaman,enhancement,29,11,18
22620,Cimer,sargeras,1005,shaman,enhancement,36,13,23
22621,Rether,nemesis,1003,shaman,enhancement,27,11,16
22622,Beletili,chogall,997,shaman,enhancement,25,12,13
22623,Khamo,twisting-nether,990,shaman,enhancement,17,11,6
22624,Jeki,ysondre,989,shaman,enhancement,34,11,23
22625,Yunero,argent-dawn,975,shaman,enhancement,19,11,8
22626,Kushme,silvermoon,970,shaman,enhancement,36,12,24
22627,Worstshamy,sanguino,960,shaman,enhancement,12,10,2
22628,Dumhuvud,stormscale,960,shaman,enhancement,12,10,2
22629,Dumbasha,ravencrest,960,shaman,enhancement,18,10,8
22630,Chatbanned,blackmoore,960,shaman,enhancement,18,10,8
22631,Crysis,sanguino,960,shaman,enhancement,18,10,8
22632,Mëditåtïøñ,blackrock,960,shaman,enhancement,24,10,14
22633,Matchstíck,draenor,960,shaman,enhancement,24,10,14
22634,Cripxo,sanguino,959,shaman,enhancement,12,10,2
22635,Skyróxx,blackrock,959,shaman,enhancement,18,10,8
22636,Enoughh,the-maelstrom,959,shaman,enhancement,18,10,8
22637,Шампуньхан,blackscar,959,shaman,enhancement,24,10,14
22638,Jasnäh,ysondre,958,shaman,enhancement,18,10,8
22639,Buuddha,drakthul,958,shaman,enhancement,18,10,8
22640,Myngo,thrall,958,shaman,enhancement,18,10,8
22641,Towi,krasus,955,shaman,enhancement,12,10,2
22642,Bourdieu,thrall,955,shaman,enhancement,18,10,8
22643,Rushfabi,aegwynn,948,shaman,enhancement,24,10,14
22644,Janserey,burning-legion,947,shaman,enhancement,24,10,14
22645,Shamanigans,terrordar,945,shaman,enhancement,12,10,2
22646,Tosemist,stormscale,943,shaman,enhancement,17,10,7
22647,Nethershock,blackmoore,942,shaman,enhancement,60,33,27
22648,Fòóxi,ravencrest,935,shaman,enhancement,42,20,22
22649,Чухмандос,gordunni,932,shaman,enhancement,23,11,12
22650,Бойкийкот,gordunni,926,shaman,enhancement,24,10,14
22651,Mendoz,nazjatar,921,shaman,enhancement,60,27,33
22652,Izaarleus,argent-dawn,920,shaman,enhancement,23,10,13
22653,Mimsy,hyjal,915,shaman,enhancement,47,19,28
22654,Chronochrome,chamber-of-aspects,900,shaman,enhancement,39,18,21
22655,Agathoulis,burning-legion,864,shaman,enhancement,12,9,3
22656,Sonnestorm,tarren-mill,864,shaman,enhancement,12,9,3
22657,Blaukraut,stormscale,864,shaman,enhancement,12,9,3
22658,Мсет,soulflayer,864,shaman,enhancement,12,9,3
22659,Kilomanjaro,bloodfeather,864,shaman,enhancement,12,9,3
22660,Axilary,tarren-mill,864,shaman,enhancement,12,9,3
22661,Blackyx,dun-modr,864,shaman,enhancement,12,9,3
22662,Politemanner,stormscale,864,shaman,enhancement,18,9,9
22663,Johncoltrane,archimonde,863,shaman,enhancement,12,9,3
22664,Maddogxz,frostwolf,863,shaman,enhancement,12,9,3
22665,Tijae,ravencrest,863,shaman,enhancement,12,9,3
22666,Shyne,vashj,863,shaman,enhancement,18,9,9
22667,Qauter,hellfire,863,shaman,enhancement,18,9,9
22668,Kættmæck,tarren-mill,863,shaman,enhancement,18,9,9
22669,Taraesh,blackhand,863,shaman,enhancement,18,9,9
22670,Faltygo,drakthul,863,shaman,enhancement,24,9,15
22671,Sgtspyke,ragnaros,863,shaman,enhancement,24,9,15
22672,Моктрогтар,ashenvale,862,shaman,enhancement,12,9,3
22673,Romacherry,aegwynn,862,shaman,enhancement,12,9,3
22674,Laix,khaz-modan,862,shaman,enhancement,18,9,9
22675,Relampago,eredar,861,shaman,enhancement,18,9,9
22676,Zzadoxor,doomhammer,860,shaman,enhancement,18,9,9
22677,Furioous,ravencrest,857,shaman,enhancement,18,9,9
22678,Vaesk,auchindoun,850,shaman,enhancement,18,9,9
22679,Рэйпушка,gordunni,847,shaman,enhancement,23,9,14
22680,Ryujìñjakka,culte-de-la-rive-noire,812,shaman,enhancement,18,9,9
22681,Twotwozero,defias-brotherhood,803,shaman,enhancement,24,9,15
22682,Nubokesel,ragnaros,796,shaman,enhancement,20,9,11
22683,Watzocham,archimonde,782,shaman,enhancement,19,9,10
22684,Драгенхз,gordunni,768,shaman,enhancement,12,8,4
22685,Lytningx,ravencrest,768,shaman,enhancement,12,8,4
22686,Dêblâzê,thrall,768,shaman,enhancement,12,8,4
22687,Dhedge,draenor,768,shaman,enhancement,12,8,4
22688,Aswøg,kazzak,768,shaman,enhancement,12,8,4
22689,Bobonbu,forscherliga,768,shaman,enhancement,12,8,4
22690,Qätär,ravencrest,768,shaman,enhancement,12,8,4
22691,Mehex,tarren-mill,768,shaman,enhancement,12,8,4
22692,Thunderdøme,stormscale,768,shaman,enhancement,12,8,4
22693,Noboorst,stormscale,768,shaman,enhancement,12,8,4
22694,Healníx,ravencrest,768,shaman,enhancement,12,8,4
22695,Tdogfx,blackhand,768,shaman,enhancement,12,8,4
22696,Gnomecake,vashj,768,shaman,enhancement,18,8,10
22697,Paschol,aegwynn,768,shaman,enhancement,18,8,10
22698,Ekinoz,outland,768,shaman,enhancement,18,8,10
22699,Bmtotem,twisting-nether,768,shaman,enhancement,18,8,10
22700,Critonian,twisting-nether,768,shaman,enhancement,18,8,10
22701,Shámi,gilneas,768,shaman,enhancement,18,8,10
22702,Eclaîr,thrall,768,shaman,enhancement,18,8,10
22703,Babal,outland,768,shaman,enhancement,24,8,16
22704,Zró,blackrock,768,shaman,enhancement,24,8,16
22705,Wonderman,jaedenar,767,shaman,enhancement,12,8,4
22706,Spacelazers,twisting-nether,767,shaman,enhancement,12,8,4
22707,Wertih,burning-legion,767,shaman,enhancement,12,8,4
22708,Darhgan,argent-dawn,767,shaman,enhancement,12,8,4
22709,Faxsham,draenor,767,shaman,enhancement,12,8,4
22710,Иннреи,howling-fjord,767,shaman,enhancement,12,8,4
22711,Carlos,magtheridon,767,shaman,enhancement,18,8,10
22712,Tufftnamn,frostmane,767,shaman,enhancement,18,8,10
22713,Alethea,frostmane,767,shaman,enhancement,18,8,10
22714,Nâs,kazzak,767,shaman,enhancement,18,8,10
22715,Tschacô,malganis,767,shaman,enhancement,18,8,10
22716,Gandy,the-maelstrom,767,shaman,enhancement,18,8,10
22717,Voodoodocter,kazzak,767,shaman,enhancement,29,8,21
22718,Шанья,gordunni,767,shaman,enhancement,30,8,22
22719,Durek,sylvanas,765,shaman,enhancement,12,8,4
22720,Твалор,soulflayer,765,shaman,enhancement,18,8,10
22721,Strygwyrl,doomhammer,764,shaman,enhancement,18,8,10
22722,Рыргаск,howling-fjord,764,shaman,enhancement,18,8,10
22723,Carusø,thrall,764,shaman,enhancement,18,8,10
22724,Hectoraïus,ysondre,763,shaman,enhancement,18,8,10
22725,Murog,dalaran,762,shaman,enhancement,12,8,4
22726,Шамблабла,soulflayer,756,shaman,enhancement,30,8,22
22727,Fotmslave,laughing-skull,749,shaman,enhancement,15,10,5
22728,Arslos,twisting-nether,735,shaman,enhancement,14,9,5
22729,Тотемныйчад,gordunni,731,shaman,enhancement,16,8,8
22730,Kunancementa,ravencrest,718,shaman,enhancement,17,8,9
22731,Ihealbro,blackrock,714,shaman,enhancement,16,11,5
22732,Thossa,draenor,695,shaman,enhancement,17,8,9
22733,Tiamât,culte-de-la-rive-noire,685,shaman,enhancement,19,8,11
22734,Bärtigeberta,aegwynn,672,shaman,enhancement,10,8,2
22735,Akatuseiwah,blackrock,672,shaman,enhancement,12,7,5
22736,Tuncha,runetotem,672,shaman,enhancement,12,7,5
22737,Metalbeef,xavius,672,shaman,enhancement,12,7,5
22738,Ubramovitch,hyjal,672,shaman,enhancement,12,7,5
22739,Proper,tichondrius,672,shaman,enhancement,12,7,5
22740,Kyshka,tarren-mill,672,shaman,enhancement,12,7,5
22741,Roineé,draenor,672,shaman,enhancement,12,7,5
22742,Koiru,argent-dawn,672,shaman,enhancement,12,7,5
22743,Krishun,blackmoore,672,shaman,enhancement,18,7,11
22744,Иллюминэйшн,soulflayer,672,shaman,enhancement,18,7,11
22745,Джоннси,howling-fjord,671,shaman,enhancement,12,7,5
22746,Spajry,drakthul,671,shaman,enhancement,12,7,5
22747,Dwarfofwar,ravencrest,671,shaman,enhancement,12,7,5
22748,Birnenpfeffi,malfurion,671,shaman,enhancement,12,7,5
22749,Rutil,blackhand,671,shaman,enhancement,12,7,5
22750,Dénekha,zuljin,671,shaman,enhancement,12,7,5
22751,Sajma,silvermoon,671,shaman,enhancement,18,7,11
22752,Florgegoyd,eredar,670,shaman,enhancement,12,7,5
22753,Палачок,eversong,670,shaman,enhancement,18,7,11
22754,Elijaá,nordrassil,670,shaman,enhancement,18,7,11
22755,Crespouu,doomhammer,667,shaman,enhancement,12,7,5
22756,Viandehachee,dalaran,667,shaman,enhancement,12,7,5
22757,Bumm,twisting-nether,665,shaman,enhancement,24,7,17
22758,Øzy,sanguino,660,shaman,enhancement,12,7,5
22759,Dakotasham,ravencrest,623,shaman,enhancement,11,7,4
22760,Oldstorm,ravencrest,618,shaman,enhancement,22,10,12
22761,Nuluadroguri,twisting-nether,605,shaman,enhancement,16,7,9
22762,Babalahziz,ysondre,576,shaman,enhancement,6,6,0
22763,Crowness,ragnaros,576,shaman,enhancement,6,6,0
22764,Ugory,die-aldor,576,shaman,enhancement,6,6,0
22765,Shamflurry,ravencrest,576,shaman,enhancement,6,6,0
22766,Chancè,tarren-mill,576,shaman,enhancement,12,6,6
22767,Kelvok,silvermoon,576,shaman,enhancement,12,6,6
22768,Purada,blackrock,576,shaman,enhancement,12,6,6
22769,Dwarfstil,blackmoore,576,shaman,enhancement,12,6,6
22770,Tharma,blackmoore,576,shaman,enhancement,12,6,6
22771,Tzaish,blackmoore,576,shaman,enhancement,12,6,6
22772,Puumbaa,defias-brotherhood,576,shaman,enhancement,12,6,6
22773,Bullx,magtheridon,576,shaman,enhancement,12,6,6
22774,Szelenamoonx,outland,576,shaman,enhancement,12,6,6
22775,Searfang,korgall,576,shaman,enhancement,12,6,6
22776,Ayame,burning-steppes,576,shaman,enhancement,12,6,6
22777,Юрахафанбой,blackscar,576,shaman,enhancement,12,6,6
22778,Nìno,azshara,576,shaman,enhancement,12,6,6
